"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2008-01-22","13.20","0.03","0.0",,"40","20"
"USW00014739","BOSTON, MA US","2008-01-23","10.96","0.00","0.0",,"37","29"
"USW00014739","BOSTON, MA US","2008-01-24","8.72","0.00","0.0",,"32","22"
"USW00014739","BOSTON, MA US","2008-01-25","13.20","0.00","0.0",,"31","16"
"USW00014739","BOSTON, MA US","2008-01-26","8.28","0.00","0.0",,"33","24"
"USW00014739","BOSTON, MA US","2008-01-27","16.78","0.10","1.3",,"34","24"
"USW00014739","BOSTON, MA US","2008-01-28","15.66","0.00","0.0",,"41","23"
"USW00014739","BOSTON, MA US","2008-01-29","6.93","0.00","0.0",,"40","27"
"USW00014739","BOSTON, MA US","2008-01-30","13.42","0.04","0.0",,"50","32"
"USW00014739","BOSTON, MA US","2008-01-31","7.83","0.00","0.0",,"36","27"
"USW00014739","BOSTON, MA US","2008-02-01","15.88","1.14","0.0",,"54","26"
"USW00014739","BOSTON, MA US","2008-02-02","17.45","0.02","0.0",,"53","38"
"USW00014739","BOSTON, MA US","2008-02-03","6.93","0.00","0.0",,"45","37"
"USW00014739","BOSTON, MA US","2008-02-04","5.59","0.00","0.0",,"40","32"
"USW00014739","BOSTON, MA US","2008-02-05","8.28","0.43","0.0",,"45","36"
"USW00014739","BOSTON, MA US","2008-02-06","9.62","0.94","0.0",,"46","36"
"USW00014739","BOSTON, MA US","2008-02-07","12.97","0.66","0.2",,"37","29"
"USW00014739","BOSTON, MA US","2008-02-08","6.93","0.08","0.8",,"32","28"
"USW00014739","BOSTON, MA US","2008-02-09","6.04","0.05","0.2",,"37","23"
"USW00014739","BOSTON, MA US","2008-02-10","14.54","0.05","0.3",,"43","16"
"USW00014739","BOSTON, MA US","2008-02-11","22.37","0.00","0.0",,"26","12"
"USW00014739","BOSTON, MA US","2008-02-12","7.61","0.15","2.0",,"30","16"
"USW00014739","BOSTON, MA US","2008-02-13","10.51","2.66","1.2",,"40","25"
"USW00014739","BOSTON, MA US","2008-02-14","14.99","0.00","0.0",,"39","29"
"USW00014739","BOSTON, MA US","2008-02-15","15.43","0.00","0.0",,"47","27"
"USW00014739","BOSTON, MA US","2008-02-16","10.07","0.00","0.0",,"31","20"
"USW00014739","BOSTON, MA US","2008-02-17","10.96","0.00","0.0",,"45","21"
"USW00014739","BOSTON, MA US","2008-02-18","19.69","0.54","0.0",,"62","42"
"USW00014739","BOSTON, MA US","2008-02-19","16.11","0.00","0.0",,"45","28"
"USW00014739","BOSTON, MA US","2008-02-20","14.54","0.00","0.0",,"31","24"
"USW00014739","BOSTON, MA US","2008-02-21","11.63","0.00","0.0",,"31","20"
"USW00014739","BOSTON, MA US","2008-02-22","8.50","0.75","8.9",,"32","23"
"USW00014739","BOSTON, MA US","2008-02-23","7.61","0.00","0.0",,"34","25"
"USW00014739","BOSTON, MA US","2008-02-24","10.07","0.00","0.0",,"39","22"
"USW00014739","BOSTON, MA US","2008-02-25","8.95","0.00","0.0",,"47","26"
"USW00014739","BOSTON, MA US","2008-02-26","6.93","0.39","0.0",,"40","29"
"USW00014739","BOSTON, MA US","2008-02-27","11.41","0.05","0.9",,"40","25"
"USW00014739","BOSTON, MA US","2008-02-28","14.09","0.03","0.5",,"28","17"
"USW00014739","BOSTON, MA US","2008-02-29","9.17","0.00","0.0",,"25","11"
"USW00014739","BOSTON, MA US","2008-03-01","12.08","0.24","1.0",,"39","25"
"USW00014739","BOSTON, MA US","2008-03-02","16.11","0.00","0.0",,"41","28"
"USW00014739","BOSTON, MA US","2008-03-03","12.30","0.00","0.0",,"49","26"
"USW00014739","BOSTON, MA US","2008-03-04","15.21","0.36","0.0",,"60","39"
"USW00014739","BOSTON, MA US","2008-03-05","18.12","0.28","0.0",,"60","37"
"USW00014739","BOSTON, MA US","2008-03-06","9.62","0.00","0.0",,"42","34"
"USW00014739","BOSTON, MA US","2008-03-07","8.50","0.17","0.0",,"43","31"
"USW00014739","BOSTON, MA US","2008-03-08","12.97","1.88","0.0",,"58","37"
"USW00014739","BOSTON, MA US","2008-03-09","21.92","0.00","0.0",,"51","29"
"USW00014739","BOSTON, MA US","2008-03-10","11.18","0.00","0.0",,"39","25"
"USW00014739","BOSTON, MA US","2008-03-11","9.40","0.00","0.0",,"43","26"
"USW00014739","BOSTON, MA US","2008-03-12","11.86","0.19","0.0",,"43","34"
"USW00014739","BOSTON, MA US","2008-03-13","11.86","0.00","0.0",,"38","29"
"USW00014739","BOSTON, MA US","2008-03-14","6.26","0.00","0.0",,"51","32"
"USW00014739","BOSTON, MA US","2008-03-15","14.09","0.31","0.0",,"40","34"
"USW00014739","BOSTON, MA US","2008-03-16","8.50","0.00","0.0",,"41","34"
"USW00014739","BOSTON, MA US","2008-03-17","15.21","0.00","0.0",,"44","29"
"USW00014739","BOSTON, MA US","2008-03-18","8.50","0.00","0.0",,"39","28"
"USW00014739","BOSTON, MA US","2008-03-19","9.17","0.49","0.0",,"41","33"
"USW00014739","BOSTON, MA US","2008-03-20","15.21","0.27","0.0",,"45","36"
"USW00014739","BOSTON, MA US","2008-03-21","23.71","0.00","0.0",,"40","30"
"USW00014739","BOSTON, MA US","2008-03-22","14.54","0.00","0.0",,"47","30"
"USW00014739","BOSTON, MA US","2008-03-23","10.07","0.00","0.0",,"45","29"
"USW00014739","BOSTON, MA US","2008-03-24","6.93","0.00","0.0",,"44","28"
"USW00014739","BOSTON, MA US","2008-03-25","13.42","0.00","0.0",,"38","28"
"USW00014739","BOSTON, MA US","2008-03-26","17.00","0.00","0.0",,"58","38"
"USW00014739","BOSTON, MA US","2008-03-27","9.17","0.00","0.0",,"55","37"
"USW00014739","BOSTON, MA US","2008-03-28","10.07","0.28","0.0",,"43","35"
"USW00014739","BOSTON, MA US","2008-03-29","14.32","0.00","0.0",,"36","27"
"USW00014739","BOSTON, MA US","2008-03-30","9.62","0.00","0.0",,"41","26"
"USW00014739","BOSTON, MA US","2008-03-31","11.41","0.19","0.0",,"53","29"
"USW00014739","BOSTON, MA US","2008-04-01","22.59","0.17","0.0",,"64","52"
"USW00014739","BOSTON, MA US","2008-04-02","20.36","0.00","0.0",,"55","36"
"USW00014739","BOSTON, MA US","2008-04-03","12.53","0.00","0.0",,"53","33"
"USW00014739","BOSTON, MA US","2008-04-04","8.95","0.73","0.0",,"44","37"
"USW00014739","BOSTON, MA US","2008-04-05","5.82","0.06","0.0",,"54","39"
"USW00014739","BOSTON, MA US","2008-04-06","15.66","0.01","0.0",,"42","39"
"USW00014739","BOSTON, MA US","2008-04-07","14.76","0.00","0.0",,"43","36"
"USW00014739","BOSTON, MA US","2008-04-08","8.95","0.00","0.0",,"45","33"
"USW00014739","BOSTON, MA US","2008-04-09","7.61","0.00","0.0",,"53","33"
"USW00014739","BOSTON, MA US","2008-04-10","11.86","0.00","0.0",,"72","47"
"USW00014739","BOSTON, MA US","2008-04-11","6.26","0.02","0.0",,"53","44"
"USW00014739","BOSTON, MA US","2008-04-12","8.50","0.45","0.0",,"61","44"
"USW00014739","BOSTON, MA US","2008-04-13","9.62","0.01","0.0",,"49","38"
"USW00014739","BOSTON, MA US","2008-04-14","10.29","0.00","0.0",,"55","36"
"USW00014739","BOSTON, MA US","2008-04-15","9.84","0.00","0.0",,"53","37"
"USW00014739","BOSTON, MA US","2008-04-16","8.28","0.00","0.0",,"58","37"
"USW00014739","BOSTON, MA US","2008-04-17","6.71","0.00","0.0",,"56","40"
"USW00014739","BOSTON, MA US","2008-04-18","5.37","0.00","0.0",,"68","43"
"USW00014739","BOSTON, MA US","2008-04-19","7.83","0.00","0.0",,"57","46"
"USW00014739","BOSTON, MA US","2008-04-20","11.63","0.00","0.0",,"55","45"
"USW00014739","BOSTON, MA US","2008-04-21","6.93","0.00","0.0",,"52","44"
"USW00014739","BOSTON, MA US","2008-04-22","7.16","0.00","0.0",,"67","44"
"USW00014739","BOSTON, MA US","2008-04-23","9.17","0.00","0.0",,"84","50"
"USW00014739","BOSTON, MA US","2008-04-24","14.32","0.00","0.0",,"74","53"
"USW00014739","BOSTON, MA US","2008-04-25","9.84","0.00","0.0",,"62","49"
"USW00014739","BOSTON, MA US","2008-04-26","9.84","0.00","0.0",,"53","44"
"USW00014739","BOSTON, MA US","2008-04-27","6.49","0.00","0.0",,"51","46"
"USW00014739","BOSTON, MA US","2008-04-28","11.41","0.58","0.0",,"58","44"
"USW00014739","BOSTON, MA US","2008-04-29","13.20","0.95","0.0",,"60","45"
"USW00014739","BOSTON, MA US","2008-04-30","10.96","0.00","0.0",,"53","42"
"USW00014739","BOSTON, MA US","2008-05-01","8.50","0.00","0.0",,"60","40"
"USW00014739","BOSTON, MA US","2008-05-02","6.49","0.14","0.0",,"50","46"
"USW00014739","BOSTON, MA US","2008-05-03","10.74","0.07","0.0",,"48","43"
"USW00014739","BOSTON, MA US","2008-05-04","9.62","0.24","0.0",,"52","45"
"USW00014739","BOSTON, MA US","2008-05-05","7.38","0.00","0.0",,"58","44"
"USW00014739","BOSTON, MA US","2008-05-06","7.61","0.00","0.0",,"66","46"
"USW00014739","BOSTON, MA US","2008-05-07","10.74","0.00","0.0",,"70","55"
"USW00014739","BOSTON, MA US","2008-05-08","13.42","0.04","0.0",,"77","57"
"USW00014739","BOSTON, MA US","2008-05-09","9.62","0.21","0.0",,"61","48"
"USW00014739","BOSTON, MA US","2008-05-10","12.75","0.00","0.0",,"59","48"
"USW00014739","BOSTON, MA US","2008-05-11","10.29","0.00","0.0",,"58","46"
"USW00014739","BOSTON, MA US","2008-05-12","20.13","0.00","0.0",,"51","47"
"USW00014739","BOSTON, MA US","2008-05-13","13.65","0.00","0.0",,"66","46"
"USW00014739","BOSTON, MA US","2008-05-14","8.50","0.00","0.0",,"60","48"
"USW00014739","BOSTON, MA US","2008-05-15","8.28","0.00","0.0",,"69","52"
"USW00014739","BOSTON, MA US","2008-05-16","6.71","0.25","0.0",,"59","48"
"USW00014739","BOSTON, MA US","2008-05-17","10.51","0.44","0.0",,"73","50"
"USW00014739","BOSTON, MA US","2008-05-18","10.74","0.00","0.0",,"71","55"
"USW00014739","BOSTON, MA US","2008-05-19","17.90","0.00","0.0",,"60","50"
"USW00014739","BOSTON, MA US","2008-05-20","11.63","0.00","0.0",,"66","45"
"USW00014739","BOSTON, MA US","2008-05-21","9.84","0.00","0.0",,"71","50"
"USW00014739","BOSTON, MA US","2008-05-22","10.51","0.33","0.0",,"60","49"
"USW00014739","BOSTON, MA US","2008-05-23","14.09","0.00","0.0",,"72","48"
"USW00014739","BOSTON, MA US","2008-05-24","10.51","0.00","0.0",,"72","53"
"USW00014739","BOSTON, MA US","2008-05-25","11.18","0.00","0.0",,"71","55"
"USW00014739","BOSTON, MA US","2008-05-26","16.33","0.00","0.0",,"80","53"
"USW00014739","BOSTON, MA US","2008-05-27","14.99","0.99","0.0",,"83","57"
"USW00014739","BOSTON, MA US","2008-05-28","9.84","0.00","0.0",,"68","51"
"USW00014739","BOSTON, MA US","2008-05-29","13.42","0.00","0.0",,"77","52"
"USW00014739","BOSTON, MA US","2008-05-30","10.29","0.00","0.0",,"66","58"
"USW00014739","BOSTON, MA US","2008-05-31","14.99","0.02","0.0",,"76","62"
"USW00014739","BOSTON, MA US","2008-06-01","11.63","0.00","0.0",,"82","61"
"USW00014739","BOSTON, MA US","2008-06-02","8.95","0.00","0.0",,"78","59"
"USW00014739","BOSTON, MA US","2008-06-03","9.84","0.00","0.0",,"86","61"
"USW00014739","BOSTON, MA US","2008-06-04","7.83","0.56","0.0",,"70","53"
"USW00014739","BOSTON, MA US","2008-06-05","10.51","0.00","0.0",,"59","52"
"USW00014739","BOSTON, MA US","2008-06-06","5.82","0.22","0.0",,"61","52"
"USW00014739","BOSTON, MA US","2008-06-07","7.61","0.00","0.0",,"92","57"
"USW00014739","BOSTON, MA US","2008-06-08","10.74","0.00","0.0",,"93","77"
"USW00014739","BOSTON, MA US","2008-06-09","7.61","0.00","0.0",,"95","66"
"USW00014739","BOSTON, MA US","2008-06-10","7.16","0.00","0.0",,"95","63"
"USW00014739","BOSTON, MA US","2008-06-11","10.96","0.00","0.0",,"87","66"
"USW00014739","BOSTON, MA US","2008-06-12","10.51","0.00","0.0",,"81","67"
"USW00014739","BOSTON, MA US","2008-06-13","7.38","0.00","0.0",,"78","60"
"USW00014739","BOSTON, MA US","2008-06-14","8.50","0.00","0.0",,"75","63"
"USW00014739","BOSTON, MA US","2008-06-15","8.28","0.31","0.0",,"64","57"
"USW00014739","BOSTON, MA US","2008-06-16","9.62","0.44","0.0",,"67","60"
"USW00014739","BOSTON, MA US","2008-06-17","9.17","0.00","0.0",,"80","59"
"USW00014739","BOSTON, MA US","2008-06-18","10.07","0.00","0.0",,"74","58"
"USW00014739","BOSTON, MA US","2008-06-19","9.17","0.00","0.0",,"75","59"
"USW00014739","BOSTON, MA US","2008-06-20","7.83","0.03","0.0",,"80","61"
"USW00014739","BOSTON, MA US","2008-06-21","8.50","0.00","0.0",,"83","63"
"USW00014739","BOSTON, MA US","2008-06-22","10.74","0.00","0.0",,"84","63"
"USW00014739","BOSTON, MA US","2008-06-23","6.71","0.46","0.0",,"73","65"
"USW00014739","BOSTON, MA US","2008-06-24","7.83","0.78","0.0",,"78","59"
"USW00014739","BOSTON, MA US","2008-06-25","10.74","0.00","0.0",,"83","63"
"USW00014739","BOSTON, MA US","2008-06-26","8.50","0.00","0.0",,"82","65"
"USW00014739","BOSTON, MA US","2008-06-27","5.14","0.66","0.0",,"85","66"
"USW00014739","BOSTON, MA US","2008-06-28","7.61","0.00","0.0",,"69","57"
"USW00014739","BOSTON, MA US","2008-06-29","6.71","0.00","0.0",,"75","61"
"USW00014739","BOSTON, MA US","2008-06-30","10.74","0.00","0.0",,"88","73"
"USW00014739","BOSTON, MA US","2008-07-01","8.05","0.17","0.0",,"88","68"
"USW00014739","BOSTON, MA US","2008-07-02","7.61","0.66","0.0",,"80","66"
"USW00014739","BOSTON, MA US","2008-07-03","14.32","0.12","0.0",,"88","65"
"USW00014739","BOSTON, MA US","2008-07-04","6.26","0.20","0.0",,"72","62"
"USW00014739","BOSTON, MA US","2008-07-05","4.70","0.01","0.0",,"69","61"
"USW00014739","BOSTON, MA US","2008-07-06","6.49","0.00","0.0",,"79","61"
"USW00014739","BOSTON, MA US","2008-07-07","9.17","0.00","0.0",,"87","69"
"USW00014739","BOSTON, MA US","2008-07-08","12.08","0.00","0.0",,"90","73"
"USW00014739","BOSTON, MA US","2008-07-09","13.87","0.04","0.0",,"90","73"
"USW00014739","BOSTON, MA US","2008-07-10","12.75","0.01","0.0",,"84","71"
"USW00014739","BOSTON, MA US","2008-07-11","7.16","0.00","0.0",,"77","66"
"USW00014739","BOSTON, MA US","2008-07-12","9.17","0.00","0.0",,"83","67"
"USW00014739","BOSTON, MA US","2008-07-13","14.32","0.00","0.0",,"84","68"
"USW00014739","BOSTON, MA US","2008-07-14","7.61","0.07","0.0",,"84","69"
"USW00014739","BOSTON, MA US","2008-07-15","6.71","0.00","0.0",,"88","66"
"USW00014739","BOSTON, MA US","2008-07-16","7.61","0.00","0.0",,"82","69"
"USW00014739","BOSTON, MA US","2008-07-17","6.71","0.00","0.0",,"85","69"
"USW00014739","BOSTON, MA US","2008-07-18","7.16","0.13","0.0",,"92","66"
"USW00014739","BOSTON, MA US","2008-07-19","9.17","0.00","0.0",,"95","68"
"USW00014739","BOSTON, MA US","2008-07-20","6.93","1.15","0.0",,"82","70"
"USW00014739","BOSTON, MA US","2008-07-21","8.28","0.14","0.0",,"84","68"
"USW00014739","BOSTON, MA US","2008-07-22","8.05","0.25","0.0",,"73","66"
"USW00014739","BOSTON, MA US","2008-07-23","8.95","0.66","0.0",,"71","66"
"USW00014739","BOSTON, MA US","2008-07-24","12.30","2.16","0.0",,"83","68"
"USW00014739","BOSTON, MA US","2008-07-25","7.83","0.00","0.0",,"77","67"
"USW00014739","BOSTON, MA US","2008-07-26","8.28","0.00","0.0",,"85","67"
"USW00014739","BOSTON, MA US","2008-07-27","11.18","0.19","0.0",,"80","65"
"USW00014739","BOSTON, MA US","2008-07-28","9.84","0.00","0.0",,"85","64"
"USW00014739","BOSTON, MA US","2008-07-29","9.84","0.00","0.0",,"86","72"
"USW00014739","BOSTON, MA US","2008-07-30","6.93","0.00","0.0",,"80","68"
"USW00014739","BOSTON, MA US","2008-07-31","6.71","0.04","0.0",,"85","66"
"USW00014739","BOSTON, MA US","2008-08-01","6.49","0.00","0.0",,"80","68"
"USW00014739","BOSTON, MA US","2008-08-02","4.92","0.55","0.0",,"75","66"
"USW00014739","BOSTON, MA US","2008-08-03","7.38","0.33","0.0",,"80","63"
"USW00014739","BOSTON, MA US","2008-08-04","10.96","0.00","0.0",,"83","66"
"USW00014739","BOSTON, MA US","2008-08-05","9.17","0.00","0.0",,"71","66"
"USW00014739","BOSTON, MA US","2008-08-06","10.51","0.28","0.0",,"66","63"
"USW00014739","BOSTON, MA US","2008-08-07","8.05","0.14","0.0",,"71","63"
"USW00014739","BOSTON, MA US","2008-08-08","5.82","1.31","0.0",,"74","63"
"USW00014739","BOSTON, MA US","2008-08-09","5.82","0.00","0.0",,"77","63"
"USW00014739","BOSTON, MA US","2008-08-10","5.37","1.25","0.0",,"76","63"
"USW00014739","BOSTON, MA US","2008-08-11","10.96","0.06","0.0",,"68","64"
"USW00014739","BOSTON, MA US","2008-08-12","8.72","0.10","0.0",,"75","61"
"USW00014739","BOSTON, MA US","2008-08-13","6.04","0.00","0.0",,"80","63"
"USW00014739","BOSTON, MA US","2008-08-14","4.70","0.09","0.0",,"75","64"
"USW00014739","BOSTON, MA US","2008-08-15","5.82","0.35","0.0",,"75","65"
"USW00014739","BOSTON, MA US","2008-08-16","5.59","0.00","0.0",,"81","64"
"USW00014739","BOSTON, MA US","2008-08-17","11.41","0.00","0.0",,"82","66"
"USW00014739","BOSTON, MA US","2008-08-18","10.51","0.00","0.0",,"87","69"
"USW00014739","BOSTON, MA US","2008-08-19","12.75","0.01","0.0",,"79","60"
"USW00014739","BOSTON, MA US","2008-08-20","11.18","0.00","0.0",,"75","56"
"USW00014739","BOSTON, MA US","2008-08-21","7.38","0.00","0.0",,"78","59"
"USW00014739","BOSTON, MA US","2008-08-22","8.50","0.00","0.0",,"79","62"
"USW00014739","BOSTON, MA US","2008-08-23","8.72","0.00","0.0",,"78","62"
"USW00014739","BOSTON, MA US","2008-08-24","8.72","0.00","0.0",,"76","61"
"USW00014739","BOSTON, MA US","2008-08-25","10.51","0.00","0.0",,"84","62"
"USW00014739","BOSTON, MA US","2008-08-26","10.51","0.00","0.0",,"75","59"
"USW00014739","BOSTON, MA US","2008-08-27","7.38","0.00","0.0",,"73","58"
"USW00014739","BOSTON, MA US","2008-08-28","7.61","0.00","0.0",,"74","63"
"USW00014739","BOSTON, MA US","2008-08-29","7.38","0.00","0.0",,"75","62"
"USW00014739","BOSTON, MA US","2008-08-30","9.62","0.00","0.0",,"79","67"
"USW00014739","BOSTON, MA US","2008-08-31","13.87","0.00","0.0",,"82","67"
"USW00014739","BOSTON, MA US","2008-09-01","11.86","0.00","0.0",,"84","64"
"USW00014739","BOSTON, MA US","2008-09-02","9.40","0.00","0.0",,"76","64"
"USW00014739","BOSTON, MA US","2008-09-03","8.50","0.00","0.0",,"75","61"
"USW00014739","BOSTON, MA US","2008-09-04","8.05","0.00","0.0",,"88","65"
"USW00014739","BOSTON, MA US","2008-09-05","9.84","0.00","0.0",,"89","69"
"USW00014739","BOSTON, MA US","2008-09-06","7.61","1.86","0.0",,"83","69"
"USW00014739","BOSTON, MA US","2008-09-07","12.53","0.38","0.0",,"80","67"
"USW00014739","BOSTON, MA US","2008-09-08","8.95","0.00","0.0",,"79","63"
"USW00014739","BOSTON, MA US","2008-09-09","11.63","0.28","0.0",,"77","64"
"USW00014739","BOSTON, MA US","2008-09-10","9.62","0.00","0.0",,"70","57"
"USW00014739","BOSTON, MA US","2008-09-11","8.28","0.00","0.0",,"68","53"
"USW00014739","BOSTON, MA US","2008-09-12","11.41","0.11","0.0",,"68","57"
"USW00014739","BOSTON, MA US","2008-09-13","6.49","0.00","0.0",,"73","64"
"USW00014739","BOSTON, MA US","2008-09-14","10.74","0.35","0.0",,"73","66"
"USW00014739","BOSTON, MA US","2008-09-15","16.78","0.00","0.0",,"82","64"
"USW00014739","BOSTON, MA US","2008-09-16","6.04","0.00","0.0",,"65","58"
"USW00014739","BOSTON, MA US","2008-09-17","7.16","0.00","0.0",,"67","56"
"USW00014739","BOSTON, MA US","2008-09-18","10.51","0.00","0.0",,"68","53"
"USW00014739","BOSTON, MA US","2008-09-19","9.17","0.00","0.0",,"58","48"
"USW00014739","BOSTON, MA US","2008-09-20","5.59","0.00","0.0",,"62","48"
"USW00014739","BOSTON, MA US","2008-09-21","6.04","0.31","0.0",,"75","52"
"USW00014739","BOSTON, MA US","2008-09-22","9.17","0.00","0.0",,"61","52"
"USW00014739","BOSTON, MA US","2008-09-23","7.61","0.00","0.0",,"62","50"
"USW00014739","BOSTON, MA US","2008-09-24","4.92","0.00","0.0",,"63","50"
"USW00014739","BOSTON, MA US","2008-09-25","7.16","0.00","0.0",,"65","51"
"USW00014739","BOSTON, MA US","2008-09-26","15.21","1.65","0.0",,"63","60"
"USW00014739","BOSTON, MA US","2008-09-27","4.92","0.90","0.0",,"68","61"
"USW00014739","BOSTON, MA US","2008-09-28","3.13","0.53","0.0",,"71","62"
"USW00014739","BOSTON, MA US","2008-09-29","6.26","0.08","0.0",,"69","63"
"USW00014739","BOSTON, MA US","2008-09-30","8.28","0.00","0.0",,"64","59"
"USW00014739","BOSTON, MA US","2008-10-01","6.49","0.40","0.0",,"68","60"
"USW00014739","BOSTON, MA US","2008-10-02","12.75","0.07","0.0",,"64","49"
"USW00014739","BOSTON, MA US","2008-10-03","14.09","0.00","0.0",,"64","48"
"USW00014739","BOSTON, MA US","2008-10-04","11.63","0.00","0.0",,"63","46"
"USW00014739","BOSTON, MA US","2008-10-05","3.58","0.00","0.0",,"56","45"
"USW00014739","BOSTON, MA US","2008-10-06","9.62","0.00","0.0",,"60","45"
"USW00014739","BOSTON, MA US","2008-10-07","10.07","0.00","0.0",,"66","44"
"USW00014739","BOSTON, MA US","2008-10-08","8.05","0.00","0.0",,"71","46"
"USW00014739","BOSTON, MA US","2008-10-09","13.20","0.01","0.0",,"74","58"
"USW00014739","BOSTON, MA US","2008-10-10","9.17","0.00","0.0",,"71","57"
"USW00014739","BOSTON, MA US","2008-10-11","5.14","0.00","0.0",,"70","51"
"USW00014739","BOSTON, MA US","2008-10-12","5.14","0.00","0.0",,"65","50"
"USW00014739","BOSTON, MA US","2008-10-13","6.93","0.00","0.0",,"62","52"
"USW00014739","BOSTON, MA US","2008-10-14","9.17","0.00","0.0",,"67","53"
"USW00014739","BOSTON, MA US","2008-10-15","7.83","0.00","0.0",,"63","53"
"USW00014739","BOSTON, MA US","2008-10-16","10.51","0.00","0.0",,"70","55"
"USW00014739","BOSTON, MA US","2008-10-17","9.40","0.00","0.0",,"60","46"
"USW00014739","BOSTON, MA US","2008-10-18","10.74","0.00","0.0",,"53","41"
"USW00014739","BOSTON, MA US","2008-10-19","14.09","0.00","0.0",,"50","40"
"USW00014739","BOSTON, MA US","2008-10-20","8.05","0.00","0.0",,"56","37"
"USW00014739","BOSTON, MA US","2008-10-21","5.37","0.01","0.0",,"59","44"
"USW00014739","BOSTON, MA US","2008-10-22","14.54","0.03","0.0",,"48","41"
"USW00014739","BOSTON, MA US","2008-10-23","7.83","0.00","0.0",,"48","35"
"USW00014739","BOSTON, MA US","2008-10-24","6.71","0.00","0.0",,"63","35"
"USW00014739","BOSTON, MA US","2008-10-25","11.86","0.16","0.0",,"66","45"
"USW00014739","BOSTON, MA US","2008-10-26","11.18","0.33","0.0",,"66","48"
"USW00014739","BOSTON, MA US","2008-10-27","6.71","0.00","0.0",,"61","46"
"USW00014739","BOSTON, MA US","2008-10-28","14.76","0.40","0.0",,"54","40"
